video_id,image_path,airflow_rate,material,delta_T_log,hotspot_area_log,hotspot_avg_temp_change_rate_initial_norm,overall_std_deltaT,temp_max_overall_initial,temp_std_avg_initial,material_brick_cladding,material_gypsum
T2.0V_2025-07-28-16-46-09_20_34_14_,dataset_gypsum2/FanPower_2.0V/T2.0V_2025-07-28-16-46-09_20_34_14_.npy,2.0,gypsum,2.70805020110221,5.420534999272286,0.0023531073976085,0.3604423859161778,23.821929931640625,0.267014243581932,0,1
T2.0V_2025-07-17-18-00-56_22_34_12_,dataset_gypsum2/FanPower_2.0V/T2.0V_2025-07-17-18-00-56_22_34_12_.npy,2.0,gypsum,2.5649493574615367,5.484796933490655,0.0006639708379626,0.5302816369600133,27.131261825561523,0.5220187463439396,0,1
T1.8V_2025-07-25-16-37-05_20_34_14_,dataset_gypsum2/FanPower_1.8V/T1.8V_2025-07-25-16-37-05_20_34_14_.npy,1.8,gypsum,2.70805020110221,5.799092654460526,0.0026508921924991,0.4729460078563325,24.48459815979004,0.3535568009054434,0,1
T1.8V_2025-07-25-16-47-16_20_30_10_,dataset_gypsum2/FanPower_1.8V/T1.8V_2025-07-25-16-47-16_20_30_10_.npy,1.8,gypsum,2.3978952727983707,5.765191102784844,0.0032159463832732,0.4244023987371048,24.511554718017575,0.3423832244061029,0,1
T2.4V_2025-07-17-18-57-25_22_34_12_,dataset_gypsum2/FanPower_2.4V/T2.4V_2025-07-17-18-57-25_22_34_12_.npy,2.4,gypsum,2.5649493574615367,5.683579767338681,0.0008499660583471,0.5588291974845506,27.22309684753418,0.5431880869549142,0,1
T2.4V_2025-07-17-19-09-10_22_30_8_,dataset_gypsum2/FanPower_2.4V/T2.4V_2025-07-17-19-09-10_22_30_8_.npy,2.4,gypsum,2.1972245773362196,5.220355825078324,0.0010750686649776,0.4809088381815034,27.314849853515625,0.4772514139197787,0,1
T1.6V_2025-07-28-17-36-55_20_34_14_,dataset_gypsum2/FanPower_1.6V/T1.6V_2025-07-28-17-36-55_20_34_14_.npy,1.6,gypsum,2.70805020110221,4.356708826689592,0.0030397450744527,0.2470562902894066,23.83550262451172,0.1860285899480987,0,1
T1.6V_2025-07-28-18-04-15_20_26_6_,dataset_gypsum2/FanPower_1.6V/T1.6V_2025-07-28-18-04-15_20_26_6_.npy,1.6,gypsum,1.9459101490553132,3.8918202981106265,0.0055589407314491,0.1902884132060713,23.631772994995117,0.1589666127871296,0,1
T1.6V_2025-07-28-17-46-40_20_30_10_,dataset_gypsum2/FanPower_1.6V/T1.6V_2025-07-28-17-46-40_20_30_10_.npy,1.6,gypsum,2.3978952727983707,4.795790545596741,0.0027057119147487,0.2816608407001888,23.86263084411621,0.2369246355213083,0,1
T1.4V_2025-07-17-17-08-40_22_30_8_,dataset_gypsum2/FanPower_1.4V/T1.4V_2025-07-17-17-08-40_22_30_8_.npy,1.4,gypsum,2.1972245773362196,4.30406509320417,0.0009830406267348,0.3493287596426793,26.499237060546875,0.3338148563071019,0,1
T1.4V_2025-07-17-16-56-31_22_34_12_,dataset_gypsum2/FanPower_1.4V/T1.4V_2025-07-17-16-56-31_22_34_12_.npy,1.4,gypsum,2.5649493574615367,5.153291594497779,0.0024874393671043,0.2604858339204852,25.650314331054688,0.2211362044317419,0,1
T2.6V_2025-07-25-18-16-07_20_30_10_,dataset_gypsum2/FanPower_2.6V/T2.6V_2025-07-25-18-16-07_20_30_10_.npy,2.6,gypsum,2.3978952727983707,5.225746673713202,0.0045606744689691,0.5592099692250317,25.089271545410156,0.4971535744002737,0,1
T2.6V_2025-07-25-18-32-38_20_26_6_,dataset_gypsum2/FanPower_2.6V/T2.6V_2025-07-25-18-32-38_20_26_6_.npy,2.6,gypsum,1.9459101490553132,5.356586274672012,0.0055510454290401,0.4241467665279427,24.33622932434082,0.3805123795777966,0,1
T2.6V_2025-07-25-18-06-58_20_34_14_,dataset_gypsum2/FanPower_2.6V/T2.6V_2025-07-25-18-06-58_20_34_14_.npy,2.6,gypsum,2.70805020110221,5.75890177387728,0.0029211845774869,0.5852549431671167,24.86127281188965,0.4702996925146819,0,1
T2.2V_2025-07-25-17-49-55_20_26_6_,dataset_gypsum2/FanPower_2.2V/T2.2V_2025-07-25-17-49-55_20_26_6_.npy,2.2,gypsum,1.9459101490553132,5.3230099791384085,0.0033600012850915,0.401572155523411,24.282217025756836,0.3564216847213378,0,1
T2.2V_2025-07-25-17-32-43_20_30_10_,dataset_gypsum2/FanPower_2.2V/T2.2V_2025-07-25-17-32-43_20_30_10_.npy,2.2,gypsum,2.3978952727983707,5.666426688112432,0.0039696902089228,0.4974044070491535,24.646209716796875,0.4248484706035993,0,1
T2.8V_2025-07-25-19-15-29_20_30_10_,dataset_gypsum2/FanPower_2.8V/T2.8V_2025-07-25-19-15-29_20_30_10_.npy,2.8,gypsum,2.3978952727983707,4.276666119016055,0.0068689142594314,0.4991036366945858,25.343467712402344,0.4469353269876379,0,1
T2.8V_2025-07-25-19-06-06_20_34_14_,dataset_gypsum2/FanPower_2.8V/T2.8V_2025-07-25-19-06-06_20_34_14_.npy,2.8,gypsum,2.70805020110221,5.786897381366708,0.003337708229838,0.6906012253934768,25.142837524414062,0.5605271680579708,0,1
temp_2025-3-11-18-24-29_21.4_32.5_11.1_,dataset_brickcladding/FanPower_1.8V/temp_2025-3-11-18-24-29_21.4_32.5_11.1_.npy,1.8,brick_cladding,2.493205452602695,5.081404364984463,0.0012975516041699,0.221418156383789,25.8632297515869,0.1823068200182651,1,0
temp_2025-3-11-19-5-34_21.4_26_4.6_,dataset_brickcladding/FanPower_1.8V/temp_2025-3-11-19-5-34_21.4_26_4.6_.npy,1.8,brick_cladding,1.7227665977411035,4.90527477843843,0.0019685154260401,0.1464042768768775,25.4636554718018,0.1348036758751054,1,0
temp_2025-3-11-18-49-9_21.4_27.5_6.1_,dataset_brickcladding/FanPower_1.8V/temp_2025-3-11-18-49-9_21.4_27.5_6.1_.npy,1.8,brick_cladding,1.9600947840472696,4.875197323201151,0.0027185841336281,0.1903168536608723,25.8233394622803,0.1657166730089138,1,0
temp_2025-3-11-18-33-33_21.4_30_8.6_,dataset_brickcladding/FanPower_1.8V/temp_2025-3-11-18-33-33_21.4_30_8.6_.npy,1.8,brick_cladding,2.26176309847379,4.976733742420574,0.0016368231013242,0.220075808026648,25.9163799285889,0.1922397742287227,1,0
temp_2025-3-10-18-42-20_21.4_30_8.6_,dataset_brickcladding/FanPower_2.4V/temp_2025-3-10-18-42-20_21.4_30_8.6_.npy,2.4,brick_cladding,2.26176309847379,4.997212273764115,0.0035108109473089,0.6007408478402638,25.3434677124023,0.5476241241607885,1,0
temp_2025-3-10-18-52-46_21.4_27.5_6.1_,dataset_brickcladding/FanPower_2.4V/temp_2025-3-10-18-52-46_21.4_27.5_6.1_.npy,2.4,brick_cladding,1.9600947840472696,4.574710978503383,0.0050271393776316,0.5717099032221714,25.0088634490967,0.558126921575764,1,0
temp_2025-3-10-18-16-28_21.4_35_13.6_,dataset_brickcladding/FanPower_2.4V/temp_2025-3-10-18-16-28_21.4_35_13.6_.npy,2.4,brick_cladding,2.681021528714291,5.003946305945459,0.0020851302649144,0.7741740145003625,26.0756778717041,0.7145328244934671,1,0
temp_2025-3-10-18-21-22_21.4_32.5_11.1_,dataset_brickcladding/FanPower_2.4V/temp_2025-3-10-18-21-22_21.4_32.5_11.1_.npy,2.4,brick_cladding,2.493205452602695,5.030437921392435,0.0026257623271147,0.7361640742598808,25.8765201568604,0.6574771345270557,1,0
temp_2025-3-11-21-0-25_21.4_26_4.6_,dataset_brickcladding/FanPower_1.6V/temp_2025-3-11-21-0-25_21.4_26_4.6_.npy,1.6,brick_cladding,1.7227665977411035,4.962844630259907,0.0019118303874483,0.2508518217483522,24.8746948242188,0.2296654619726585,1,0
temp_2025-3-11-20-0-44_21.4_35_13.6_,dataset_brickcladding/FanPower_1.6V/temp_2025-3-11-20-0-44_21.4_35_13.6_.npy,1.6,brick_cladding,2.681021528714291,5.056245805348308,0.0014061181008888,0.3756935654661275,25.8499298095703,0.3174165748500056,1,0
temp_2025-3-11-20-46-39_21.4_27.5_6.1_,dataset_brickcladding/FanPower_1.6V/temp_2025-3-11-20-46-39_21.4_27.5_6.1_.npy,1.6,brick_cladding,1.9600947840472696,5.10594547390058,0.0020622043113523,0.2886342801961201,25.2231369018555,0.260721329727351,1,0
temp_2025-3-11-20-7-28_21.4_32.5_11.1_,dataset_brickcladding/FanPower_1.6V/temp_2025-3-11-20-7-28_21.4_32.5_11.1_.npy,1.6,brick_cladding,2.493205452602695,5.187385805840755,0.0013953733766093,0.3675888072870737,25.8632297515869,0.3183799277632493,1,0
temp_2025-3-11-20-31-48_21.4_30_8.6_,dataset_brickcladding/FanPower_1.6V/temp_2025-3-11-20-31-48_21.4_30_8.6_.npy,1.6,brick_cladding,2.26176309847379,5.0369526024136295,0.0017582038413205,0.3264746647033041,25.5170288085938,0.2916073984554266,1,0
temp_2025-3-10-19-37-32_21.4_27.5_6.1_,dataset_brickcladding/FanPower_2.1V/temp_2025-3-10-19-37-32_21.4_27.5_6.1_.npy,2.1,brick_cladding,1.9600947840472696,5.075173815233827,0.0040285073257138,0.5268535249050094,24.5250263214111,0.481977430052366,1,0
temp_2025-3-10-19-27-42_21.4_30_8.6_,dataset_brickcladding/FanPower_2.1V/temp_2025-3-10-19-27-42_21.4_30_8.6_.npy,2.1,brick_cladding,2.26176309847379,4.0943445622221,0.0024435601530133,0.3825794363424464,24.1741008758545,0.3195313298881297,1,0
temp_2025-3-10-19-45-45_21.4_26_4.6_,dataset_brickcladding/FanPower_2.1V/temp_2025-3-10-19-45-45_21.4_26_4.6_.npy,2.1,brick_cladding,1.7227665977411035,4.852030263919617,0.0039514676833225,0.4849186741437233,24.2011489868164,0.4613099757088808,1,0
temp_2025-3-10-19-21-35_21.4_32.5_11.1_,dataset_brickcladding/FanPower_2.1V/temp_2025-3-10-19-21-35_21.4_32.5_11.1_.npy,2.1,brick_cladding,2.493205452602695,5.049856007249537,0.0029697244685986,0.5985758280828279,25.1428375244141,0.5183729904224663,1,0
temp_2025-3-10-19-16-42_21.4_35_13.6_,dataset_brickcladding/FanPower_2.1V/temp_2025-3-10-19-16-42_21.4_35_13.6_.npy,2.1,brick_cladding,2.681021528714291,4.997212273764115,0.0020476430058237,0.6411771518084431,25.0490684509277,0.5502858033449735,1,0
T2.0V_6.3Pa_2025-6-16-17-40-19_20_26_6__hole_0,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-40-19_20_26_6__hole_0.npy,2.0,brick_cladding,1.9459101490553132,4.700480365792417,0.001819933095362,0.1450176014797264,22.7028350830078,0.1139920730674913,1,0
T2.0V_6.3Pa_2025-6-16-17-40-19_20_26_6__hole_1,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-40-19_20_26_6__hole_1.npy,2.0,brick_cladding,1.9459101490553132,4.90527477843843,0.0025325970224527,0.2216006671324933,23.2093887329102,0.1918106185468437,1,0
T2.0V_6.3Pa_2025-6-16-17-41-25_20_26_6__hole_1,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-41-25_20_26_6__hole_1.npy,2.0,brick_cladding,1.9459101490553132,4.709530201312334,-0.0034881411601726,0.1525610455058994,23.332202911377,0.1761518504263834,1,0
T2.0V_6.3Pa_2025-6-16-17-16-39_20_34_14__hole_0,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-16-39_20_34_14__hole_0.npy,2.0,brick_cladding,2.70805020110221,4.983606621708336,-0.0008050088392521,0.147720739984444,22.9495983123779,0.1968064547359453,1,0
T2.0V_6.3Pa_2025-6-16-17-16-39_20_34_14__hole_1,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-16-39_20_34_14__hole_1.npy,2.0,brick_cladding,2.70805020110221,4.836281906951478,-0.0015225266669327,0.1924274533720244,23.3731079101562,0.238571380001133,1,0
T2.0V_6.3Pa_2025-6-16-17-15-32_20_34_14__hole_0,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-15-32_20_34_14__hole_0.npy,2.0,brick_cladding,2.70805020110221,4.736198448394496,0.0011617726431686,0.176271431158442,22.4416770935059,0.1276739149937722,1,0
T2.0V_6.3Pa_2025-6-16-17-15-32_20_34_14__hole_1,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-15-32_20_34_14__hole_1.npy,2.0,brick_cladding,2.70805020110221,4.852030263919617,0.0015693898419753,0.2912444563242771,23.1957340240479,0.2353325942092972,1,0
T2.0V_6.3Pa_2025-6-16-17-26-20_20_30_10__hole_0,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-26-20_20_30_10__hole_0.npy,2.0,brick_cladding,2.3978952727983707,4.5217885770490405,-0.0023821189434236,0.1685659209039324,23.4684906005859,0.1943395430568738,1,0
T2.0V_6.3Pa_2025-6-16-17-26-20_20_30_10__hole_1,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-26-20_20_30_10__hole_1.npy,2.0,brick_cladding,2.3978952727983707,4.709530201312334,-0.0013523491946136,0.1278927855654405,23.0317115783691,0.1590737536509367,1,0
T2.0V_6.3Pa_2025-6-16-17-25-13_20_30_10__hole_1,dataset_two_holes_brickcladding/FanPower_2.0V/T2.0V_6.3Pa_2025-6-16-17-25-13_20_30_10__hole_1.npy,2.0,brick_cladding,2.3978952727983707,4.6443908991413725,0.0013444659358511,0.1647116013319023,22.6341743469238,0.1273528138799164,1,0
T1.4V_2.2Pa_2025-6-16-16-59-16_20_26_6__hole_0,dataset_two_holes_brickcladding/FanPower_1.4V/T1.4V_2.2Pa_2025-6-16-16-59-16_20_26_6__hole_0.npy,1.4,brick_cladding,1.9459101490553132,4.897839799950911,0.0022820196312227,0.2165243568201091,23.2776336669922,0.1965462539210183,1,0
T1.4V_2.2Pa_2025-6-16-16-59-16_20_26_6__hole_1,dataset_two_holes_brickcladding/FanPower_1.4V/T1.4V_2.2Pa_2025-6-16-16-59-16_20_26_6__hole_1.npy,1.4,brick_cladding,1.9459101490553132,4.6443908991413725,0.0015546623128475,0.1063630330846347,22.5792198181152,0.0901496407837105,1,0
T1.4V_2.2Pa_2025-6-16-16-43-12_20_30_10__hole_0,dataset_two_holes_brickcladding/FanPower_1.4V/T1.4V_2.2Pa_2025-6-16-16-43-12_20_30_10__hole_0.npy,1.4,brick_cladding,2.3978952727983707,4.948759890378168,0.0012156429892349,0.2322372270123243,23.4684906005859,0.2033290225076307,1,0
T1.4V_2.2Pa_2025-6-16-16-34-30_20_34_14__hole_0,dataset_two_holes_brickcladding/FanPower_1.4V/T1.4V_2.2Pa_2025-6-16-16-34-30_20_34_14__hole_0.npy,1.4,brick_cladding,2.70805020110221,4.59511985013459,-0.0007359781778969,0.0818595804496047,22.6753730773926,0.1016231490101301,1,0
T1.4V_2.2Pa_2025-6-16-16-34-30_20_34_14__hole_1,dataset_two_holes_brickcladding/FanPower_1.4V/T1.4V_2.2Pa_2025-6-16-16-34-30_20_34_14__hole_1.npy,1.4,brick_cladding,2.70805020110221,4.795790545596741,-0.0012110134567876,0.1764094784097187,23.4412517547607,0.2031569644952305,1,0
T1.4V_2.2Pa_2025-6-16-16-33-25_20_34_14__hole_0,dataset_two_holes_brickcladding/FanPower_1.4V/T1.4V_2.2Pa_2025-6-16-16-33-25_20_34_14__hole_0.npy,1.4,brick_cladding,2.70805020110221,4.532599493153256,0.0008891293314657,0.1036423328777099,22.5517272949219,0.0808536045214676,1,0
